FechaVenta,CodigoProducto,Producto,Cantidad,PrecioVenta,CodigoCliente,Cliente,CodigoTienda,Tienda
2021-01-06,48,Producto Modelo 48,3,1675.08,42,Dunder Mifflin 42,10,Tienda Sucursal 10
2021-01-06,10,Producto Modelo 10,2,700.71,32,Globex 32,9,Tienda Outlet 9
2021-01-06,32,Producto Modelo 32,3,1770.83,10,Wayne Ent. 10,1,Tienda Online 1
2021-01-06,20,Producto Modelo 20,2,534.57,45,Globex 45,6,Tienda Sucursal 6
2021-01-06,37,Producto Modelo 37,3,1086.66,51,Wayne Ent. 51,4,Tienda Sucursal 4
2021-01-06,32,Producto Modelo 32,1,1770.83,63,Dunder Mifflin 63,2,Tienda Sucursal 2
2021-01-06,17,Producto Modelo 17,1,296.83,68,Wayne Ent. 68,2,Tienda Sucursal 2
2021-01-06,44,Producto Modelo 44,1,331.77,88,Dunder Mifflin 88,9,Tienda Outlet 9
2021-01-07,12,Producto Modelo 12,3,538.41,85,Globex 85,4,Tienda Sucursal 4
2021-01-07,43,Producto Modelo 43,3,852.46,91,Dunder Mifflin 91,6,Tienda Sucursal 6
2021-01-07,48,Producto Modelo 48,1,1675.08,66,Wayne Ent. 66,6,Tienda Sucursal 6
2021-01-07,14,Producto Modelo 14,1,978.72,29,Globex 29,10,Tienda Sucursal 10
2021-01-07,22,Producto Modelo 22,2,950.08,84,Dunder Mifflin 84,7,Tienda Sucursal 7
2021-01-07,32,Producto Modelo 32,2,1770.83,30,ACME Corp 30,9,Tienda Outlet 9
2021-01-07,46,Producto Modelo 46,1,1433.28,57,ACME Corp 57,9,Tienda Outlet 9
2021-01-07,33,Producto Modelo 33,1,1312.75,6,Wayne Ent. 6,2,Tienda Sucursal 2
2021-01-08,10,Producto Modelo 10,2,700.71,17,Wayne Ent. 17,3,Tienda Online 3
2021-01-08,29,Producto Modelo 29,2,496.38,63,Dunder Mifflin 63,5,Tienda Online 5
2021-01-08,44,Producto Modelo 44,2,331.77,20,Globex 20,8,Tienda Outlet 8
2021-01-08,33,Producto Modelo 33,2,1312.75,39,Wayne Ent. 39,3,Tienda Online 3
2021-01-08,36,Producto Modelo 36,1,516.39,82,Wayne Ent. 82,3,Tienda Online 3
2021-01-08,14,Producto Modelo 14,3,978.72,59,Dunder Mifflin 59,3,Tienda Online 3
2021-01-08,36,Producto Modelo 36,2,516.39,87,Wayne Ent. 87,2,Tienda Sucursal 2
2021-01-08,13,Producto Modelo 13,2,-150.0,76,Globex 76,6,Tienda Sucursal 6
2021-01-08,6,Producto Modelo 6,1,1040.57,14,ACME Corp 14,4,Tienda Sucursal 4
2021-01-08,3,Producto Modelo 3,1,1389.15,24,Globex 24,9,Tienda Outlet 9
2021-01-08,33,Producto Modelo 33,3,1312.75,42,Dunder Mifflin 42,4,Tienda Sucursal 4
2021-01-08,14,Producto Modelo 14,1,978.72,99,ACME Corp 99,7,Tienda Sucursal 7
2021-01-08,43,Producto Modelo 43,3,852.46,93,Globex 93,2,Tienda Sucursal 2
2021-01-08,16,Producto Modelo 16,1,1728.39,94,Dunder Mifflin 94,2,Tienda Sucursal 2
2021-01-09,23,Producto Modelo 23,2,70.45,20,Globex 20,6,Tienda Sucursal 6
2021-01-09,36,Producto Modelo 36,2,516.39,88,Dunder Mifflin 88,4,Tienda Sucursal 4
2021-01-09,3,Producto Modelo 3,2,1389.15,30,ACME Corp 30,4,Tienda Sucursal 4
2021-01-09,35,Producto Modelo 35,2,1593.35,60,ACME Corp 60,3,Tienda Online 3
2021-01-09,44,Producto Modelo 44,1,331.77,30,ACME Corp 30,4,Tienda Sucursal 4
2021-01-09,2,Producto Modelo 2,1,1242.79,75,Wayne Ent. 75,10,Tienda Sucursal 10
2021-01-09,39,Producto Modelo 39,2,818.21,13,Globex 13,1,Tienda Online 1
2021-01-09,7,Producto Modelo 7,2,890.75,34,Wayne Ent. 34,7,Tienda Sucursal 7
2021-01-09,1,Producto Modelo 1,3,623.25,85,Globex 85,3,Tienda Online 3
2021-01-10,1,Producto Modelo 1,2,623.25,6,Wayne Ent. 6,5,Tienda Online 5
2021-01-10,5,Producto Modelo 5,2,624.92,32,Globex 32,4,Tienda Sucursal 4
2021-01-10,28,Producto Modelo 28,1,1082.48,19,Globex 19,4,Tienda Sucursal 4
2021-01-10,40,Producto Modelo 40,2,219.02,52,Globex 52,1,Tienda Online 1
2021-01-10,33,Producto Modelo 33,2,1312.75,52,Globex 52,7,Tienda Sucursal 7
2021-01-10,33,Producto Modelo 33,3,1312.75,45,Globex 45,10,Tienda Sucursal 10
2021-01-10,46,Producto Modelo 46,3,1433.28,52,Globex 52,2,Tienda Sucursal 2
2021-01-10,2,Producto Modelo 2,3,1242.79,87,Wayne Ent. 87,2,Tienda Sucursal 2
2021-01-10,9,Producto Modelo 9,3,638.62,23,ACME Corp 23,10,Tienda Sucursal 10
2021-01-10,3,Producto Modelo 3,2,1389.15,98,Wayne Ent. 98,8,Tienda Outlet 8
2021-01-10,36,Producto Modelo 36,1,516.39,19,Globex 19,8,Tienda Outlet 8
2021-01-10,39,Producto Modelo 39,1,818.21,78,Globex 78,4,Tienda Sucursal 4
2021-01-10,22,Producto Modelo 22,1,950.08,42,Dunder Mifflin 42,1,Tienda Online 1
2021-01-11,48,Producto Modelo 48,3,1675.08,99,ACME Corp 99,5,Tienda Online 5
2021-01-11,48,Producto Modelo 48,3,1675.08,19,Globex 19,1,Tienda Online 1
2021-01-11,7,Producto Modelo 7,3,890.75,38,Globex 38,9,Tienda Outlet 9
2021-01-11,5,Producto Modelo 5,1,624.92,11,Wayne Ent. 11,7,Tienda Sucursal 7
2021-01-11,29,Producto Modelo 29,1,496.38,96,Wayne Ent. 96,1,Tienda Online 1
2021-01-11,48,Producto Modelo 48,1,1675.08,49,Globex 49,9,Tienda Outlet 9
2021-01-11,48,Producto Modelo 48,1,1675.08,91,Dunder Mifflin 91,4,Tienda Sucursal 4
2021-01-11,18,Producto Modelo 18,2,1516.5,46,ACME Corp 46,2,Tienda Sucursal 2
2021-01-11,8,Producto Modelo 8,2,1636.17,33,Globex 33,9,Tienda Outlet 9
2021-01-11,39,Producto Modelo 39,3,818.21,45,Globex 45,2,Tienda Sucursal 2
2021-01-11,1,Producto Modelo 1,2,623.25,65,Dunder Mifflin 65,4,Tienda Sucursal 4
2021-01-11,17,Producto Modelo 17,2,296.83,93,Globex 93,1,Tienda Online 1
2021-01-11,49,Producto Modelo 49,3,99.19,19,Globex 19,7,Tienda Sucursal 7
2021-01-11,44,Producto Modelo 44,3,331.77,70,Wayne Ent. 70,1,Tienda Online 1
2021-01-11,34,Producto Modelo 34,2,1571.22,89,ACME Corp 89,10,Tienda Sucursal 10
2021-01-12,17,Producto Modelo 17,3,296.83,85,Globex 85,5,Tienda Online 5
2021-01-12,9,Producto Modelo 9,1,638.62,97,Dunder Mifflin 97,7,Tienda Sucursal 7
2021-01-12,20,Producto Modelo 20,3,534.57,81,ACME Corp 81,7,Tienda Sucursal 7
2021-01-12,22,Producto Modelo 22,3,950.08,65,Dunder Mifflin 65,1,Tienda Online 1
2021-01-12,32,Producto Modelo 32,2,1770.83,65,Dunder Mifflin 65,1,Tienda Online 1
2021-01-12,49,Producto Modelo 49,2,99.19,26,Dunder Mifflin 26,2,Tienda Sucursal 2
2021-01-12,31,Producto Modelo 31,3,1051.87,56,Globex 56,8,Tienda Outlet 8
2021-01-12,38,Producto Modelo 38,2,466.61,29,Globex 29,5,Tienda Online 5
2021-01-12,33,Producto Modelo 33,3,1312.75,48,Globex 48,3,Tienda Online 3
2021-01-12,50,Producto Modelo 50,2,801.81,61,Wayne Ent. 61,4,Tienda Sucursal 4
2021-01-12,37,Producto Modelo 37,2,1086.66,70,Wayne Ent. 70,7,Tienda Sucursal 7
2021-01-13,9,Producto Modelo 9,3,638.62,19,Globex 19,5,Tienda Online 5
2021-01-13,12,Producto Modelo 12,3,538.41,51,Wayne Ent. 51,4,Tienda Sucursal 4
2021-01-13,40,Producto Modelo 40,1,219.02,28,ACME Corp 28,2,Tienda Sucursal 2
2021-01-13,37,Producto Modelo 37,1,1086.66,76,Globex 76,9,Tienda Outlet 9
2021-01-13,25,Producto Modelo 25,3,1093.94,43,Wayne Ent. 43,1,Tienda Online 1
2021-01-14,28,Producto Modelo 28,3,1082.48,89,ACME Corp 89,5,Tienda Online 5
2021-01-14,44,Producto Modelo 44,3,331.77,72,Globex 72,4,Tienda Sucursal 4
2021-01-14,22,Producto Modelo 22,1,950.08,27,Dunder Mifflin 27,3,Tienda Online 3
2021-01-14,9,Producto Modelo 9,2,638.62,35,Dunder Mifflin 35,7,Tienda Sucursal 7
2021-01-14,31,Producto Modelo 31,1,1051.87,3,Wayne Ent. 3,3,Tienda Online 3
2021-01-14,20,Producto Modelo 20,1,534.57,14,ACME Corp 14,3,Tienda Online 3
2021-01-14,11,Producto Modelo 11,2,271.39,100,Wayne Ent. 100,7,Tienda Sucursal 7
2021-01-14,43,Producto Modelo 43,2,852.46,79,Globex 79,5,Tienda Online 5
2021-01-14,40,Producto Modelo 40,2,219.02,91,Dunder Mifflin 91,3,Tienda Online 3
2021-01-14,37,Producto Modelo 37,1,1086.66,81,ACME Corp 81,10,Tienda Sucursal 10
2021-01-15,32,Producto Modelo 32,2,1770.83,97,Dunder Mifflin 97,5,Tienda Online 5
2021-01-15,3,Producto Modelo 3,2,1389.15,12,Globex 12,4,Tienda Sucursal 4
2021-01-15,22,Producto Modelo 22,1,950.08,74,ACME Corp 74,7,Tienda Sucursal 7
2021-01-15,40,Producto Modelo 40,1,219.02,22,ACME Corp 22,6,Tienda Sucursal 6
2021-01-15,13,Producto Modelo 13,3,-150.0,82,Wayne Ent. 82,3,Tienda Online 3
2021-01-15,8,Producto Modelo 8,1,1636.17,70,Wayne Ent. 70,8,Tienda Outlet 8
2021-01-15,31,Producto Modelo 31,2,1051.87,89,ACME Corp 89,2,Tienda Sucursal 2
2021-01-15,18,Producto Modelo 18,3,1516.5,87,Wayne Ent. 87,7,Tienda Sucursal 7
2021-01-15,2,Producto Modelo 2,1,1242.79,38,Globex 38,4,Tienda Sucursal 4
2021-01-16,25,Producto Modelo 25,2,1093.94,86,Dunder Mifflin 86,10,Tienda Sucursal 10
2021-01-16,29,Producto Modelo 29,3,496.38,69,Globex 69,1,Tienda Online 1
2021-01-16,2,Producto Modelo 2,1,1242.79,87,Wayne Ent. 87,7,Tienda Sucursal 7
2021-01-16,10,Producto Modelo 10,3,700.71,52,Globex 52,6,Tienda Sucursal 6
2021-01-16,19,Producto Modelo 19,3,1195.73,2,Globex 2,3,Tienda Online 3
2021-01-16,3,Producto Modelo 3,1,1389.15,22,ACME Corp 22,6,Tienda Sucursal 6
2021-01-16,35,Producto Modelo 35,3,1593.35,31,Dunder Mifflin 31,1,Tienda Online 1
2021-01-16,34,Producto Modelo 34,2,1571.22,13,Globex 13,7,Tienda Sucursal 7
2021-01-16,40,Producto Modelo 40,3,219.02,25,Dunder Mifflin 25,10,Tienda Sucursal 10
2021-01-16,18,Producto Modelo 18,2,1516.5,67,ACME Corp 67,4,Tienda Sucursal 4
2021-01-16,18,Producto Modelo 18,1,1516.5,76,Globex 76,2,Tienda Sucursal 2
2021-01-16,6,Producto Modelo 6,2,1040.57,37,Dunder Mifflin 37,8,Tienda Outlet 8
2021-01-16,39,Producto Modelo 39,1,818.21,79,Globex 79,3,Tienda Online 3
2021-01-17,13,Producto Modelo 13,1,-150.0,44,Globex 44,4,Tienda Sucursal 4
2021-01-17,1,Producto Modelo 1,2,623.25,8,Globex 8,3,Tienda Online 3
2021-01-17,14,Producto Modelo 14,1,978.72,56,Globex 56,10,Tienda Sucursal 10
2021-01-17,43,Producto Modelo 43,1,852.46,9,Globex 9,8,Tienda Outlet 8
2021-01-17,49,Producto Modelo 49,1,99.19,2,Globex 2,2,Tienda Sucursal 2
2021-01-17,38,Producto Modelo 38,2,466.61,26,Dunder Mifflin 26,1,Tienda Online 1
2021-01-17,49,Producto Modelo 49,1,99.19,91,Dunder Mifflin 91,1,Tienda Online 1
2021-01-17,2,Producto Modelo 2,2,1242.79,28,ACME Corp 28,1,Tienda Online 1
2021-01-17,3,Producto Modelo 3,1,1389.15,77,Wayne Ent. 77,2,Tienda Sucursal 2
2021-01-17,36,Producto Modelo 36,1,516.39,27,Dunder Mifflin 27,9,Tienda Outlet 9
2021-01-17,34,Producto Modelo 34,3,1571.22,79,Globex 79,8,Tienda Outlet 8
2021-01-17,27,Producto Modelo 27,1,182.09,75,Wayne Ent. 75,2,Tienda Sucursal 2
2021-01-17,6,Producto Modelo 6,2,1040.57,39,Wayne Ent. 39,7,Tienda Sucursal 7
2021-01-18,35,Producto Modelo 35,1,1593.35,13,Globex 13,4,Tienda Sucursal 4
2021-01-18,2,Producto Modelo 2,2,1242.79,92,Globex 92,4,Tienda Sucursal 4
2021-01-18,29,Producto Modelo 29,1,496.38,57,ACME Corp 57,7,Tienda Sucursal 7
2021-01-18,28,Producto Modelo 28,3,1082.48,55,Dunder Mifflin 55,6,Tienda Sucursal 6
2021-01-18,44,Producto Modelo 44,1,331.77,56,Globex 56,6,Tienda Sucursal 6
2021-01-19,34,Producto Modelo 34,2,1571.22,91,Dunder Mifflin 91,5,Tienda Online 5
2021-01-19,6,Producto Modelo 6,3,1040.57,75,Wayne Ent. 75,2,Tienda Sucursal 2
2021-01-19,39,Producto Modelo 39,2,818.21,39,Wayne Ent. 39,6,Tienda Sucursal 6
2021-01-19,9,Producto Modelo 9,2,638.62,38,Globex 38,9,Tienda Outlet 9
2021-01-19,13,Producto Modelo 13,1,-150.0,97,Dunder Mifflin 97,9,Tienda Outlet 9
2021-01-19,23,Producto Modelo 23,1,70.45,5,Globex 5,1,Tienda Online 1
2021-01-20,20,Producto Modelo 20,1,534.57,85,Globex 85,1,Tienda Online 1
2021-01-20,38,Producto Modelo 38,2,466.61,69,Globex 69,9,Tienda Outlet 9
2021-01-20,13,Producto Modelo 13,3,-150.0,42,Dunder Mifflin 42,1,Tienda Online 1
2021-01-20,27,Producto Modelo 27,3,182.09,12,Globex 12,9,Tienda Outlet 9
2021-01-20,38,Producto Modelo 38,2,466.61,50,Dunder Mifflin 50,4,Tienda Sucursal 4
2021-01-20,4,Producto Modelo 4,1,1183.86,88,Dunder Mifflin 88,8,Tienda Outlet 8
2021-01-20,26,Producto Modelo 26,3,1269.87,56,Globex 56,10,Tienda Sucursal 10
2021-01-20,6,Producto Modelo 6,2,1040.57,48,Globex 48,9,Tienda Outlet 9
2021-01-20,23,Producto Modelo 23,3,70.45,33,Globex 33,4,Tienda Sucursal 4
2021-01-20,42,Producto Modelo 42,3,425.72,87,Wayne Ent. 87,10,Tienda Sucursal 10
2021-01-20,22,Producto Modelo 22,2,950.08,89,ACME Corp 89,2,Tienda Sucursal 2
2021-01-21,22,Producto Modelo 22,1,950.08,92,Globex 92,7,Tienda Sucursal 7
2021-01-21,45,Producto Modelo 45,1,686.93,89,ACME Corp 89,2,Tienda Sucursal 2
2021-01-21,25,Producto Modelo 25,3,1093.94,56,Globex 56,5,Tienda Online 5
2021-01-21,49,Producto Modelo 49,1,99.19,4,Dunder Mifflin 4,6,Tienda Sucursal 6
2021-01-21,20,Producto Modelo 20,1,534.57,66,Wayne Ent. 66,5,Tienda Online 5
2021-01-21,48,Producto Modelo 48,3,1675.08,70,Wayne Ent. 70,9,Tienda Outlet 9
2021-01-21,40,Producto Modelo 40,3,219.02,87,Wayne Ent. 87,6,Tienda Sucursal 6
2021-01-21,7,Producto Modelo 7,3,890.75,56,Globex 56,6,Tienda Sucursal 6
2021-01-21,43,Producto Modelo 43,3,852.46,54,Wayne Ent. 54,5,Tienda Online 5
2021-01-21,7,Producto Modelo 7,1,890.75,67,ACME Corp 67,3,Tienda Online 3
2021-01-21,20,Producto Modelo 20,3,534.57,65,Dunder Mifflin 65,8,Tienda Outlet 8
2021-01-22,7,Producto Modelo 7,3,890.75,20,Globex 20,7,Tienda Sucursal 7
2021-01-22,11,Producto Modelo 11,1,271.39,28,ACME Corp 28,1,Tienda Online 1
2021-01-22,36,Producto Modelo 36,2,516.39,79,Globex 79,4,Tienda Sucursal 4
2021-01-22,19,Producto Modelo 19,1,1195.73,85,Globex 85,7,Tienda Sucursal 7
2021-01-22,28,Producto Modelo 28,3,1082.48,91,Dunder Mifflin 91,7,Tienda Sucursal 7
2021-01-22,44,Producto Modelo 44,3,331.77,58,Dunder Mifflin 58,10,Tienda Sucursal 10
2021-01-22,5,Producto Modelo 5,2,624.92,76,Globex 76,5,Tienda Online 5
2021-01-22,30,Producto Modelo 30,1,532.83,71,ACME Corp 71,2,Tienda Sucursal 2
2021-01-22,24,Producto Modelo 24,1,1356.26,56,Globex 56,4,Tienda Sucursal 4
2021-01-23,40,Producto Modelo 40,3,219.02,73,Globex 73,10,Tienda Sucursal 10
2021-01-23,22,Producto Modelo 22,3,950.08,39,Wayne Ent. 39,2,Tienda Sucursal 2
2021-01-23,42,Producto Modelo 42,2,425.72,78,Globex 78,7,Tienda Sucursal 7
2021-01-23,29,Producto Modelo 29,3,496.38,63,Dunder Mifflin 63,3,Tienda Online 3
2021-01-23,8,Producto Modelo 8,3,1636.17,76,Globex 76,8,Tienda Outlet 8
2021-01-23,18,Producto Modelo 18,3,1516.5,12,Globex 12,9,Tienda Outlet 9
2021-01-23,11,Producto Modelo 11,2,271.39,84,Dunder Mifflin 84,5,Tienda Online 5
2021-01-24,43,Producto Modelo 43,1,852.46,12,Globex 12,4,Tienda Sucursal 4
2021-01-24,32,Producto Modelo 32,2,1770.83,18,Dunder Mifflin 18,4,Tienda Sucursal 4
2021-01-24,25,Producto Modelo 25,1,1093.94,18,Dunder Mifflin 18,7,Tienda Sucursal 7
2021-01-24,44,Producto Modelo 44,2,331.77,80,Globex 80,3,Tienda Online 3
2021-01-24,1,Producto Modelo 1,1,623.25,64,Globex 64,2,Tienda Sucursal 2
2021-01-24,40,Producto Modelo 40,2,219.02,32,Globex 32,2,Tienda Sucursal 2
2021-01-24,17,Producto Modelo 17,3,296.83,94,Dunder Mifflin 94,2,Tienda Sucursal 2
2021-01-24,7,Producto Modelo 7,3,890.75,74,ACME Corp 74,5,Tienda Online 5
2021-01-24,21,Producto Modelo 21,1,881.45,17,Wayne Ent. 17,5,Tienda Online 5
2021-01-25,40,Producto Modelo 40,2,219.02,72,Globex 72,7,Tienda Sucursal 7
2021-01-25,25,Producto Modelo 25,1,1093.94,95,Globex 95,10,Tienda Sucursal 10
2021-01-25,38,Producto Modelo 38,1,466.61,34,Wayne Ent. 34,6,Tienda Sucursal 6
2021-01-25,22,Producto Modelo 22,1,950.08,25,Dunder Mifflin 25,8,Tienda Outlet 8
2021-01-25,5,Producto Modelo 5,3,624.92,58,Dunder Mifflin 58,2,Tienda Sucursal 2
2021-01-26,49,Producto Modelo 49,3,99.19,76,Globex 76,4,Tienda Sucursal 4
2021-01-26,32,Producto Modelo 32,1,1770.83,40,ACME Corp 40,10,Tienda Sucursal 10
2021-01-26,48,Producto Modelo 48,1,1675.08,29,Globex 29,5,Tienda Online 5
2021-01-26,46,Producto Modelo 46,3,1433.28,79,Globex 79,3,Tienda Online 3
2021-01-26,20,Producto Modelo 20,2,534.57,93,Globex 93,8,Tienda Outlet 8
2021-01-26,25,Producto Modelo 25,2,1093.94,35,Dunder Mifflin 35,6,Tienda Sucursal 6
2021-01-26,21,Producto Modelo 21,2,881.45,87,Wayne Ent. 87,8,Tienda Outlet 8
2021-01-26,45,Producto Modelo 45,1,686.93,63,Dunder Mifflin 63,8,Tienda Outlet 8
2021-01-26,49,Producto Modelo 49,1,99.19,44,Globex 44,2,Tienda Sucursal 2
2021-01-26,48,Producto Modelo 48,2,1675.08,85,Globex 85,6,Tienda Sucursal 6
2021-01-27,28,Producto Modelo 28,2,1082.48,88,Dunder Mifflin 88,2,Tienda Sucursal 2
2021-01-27,6,Producto Modelo 6,3,1040.57,30,ACME Corp 30,5,Tienda Online 5
2021-01-27,48,Producto Modelo 48,3,1675.08,75,Wayne Ent. 75,6,Tienda Sucursal 6
2021-01-27,44,Producto Modelo 44,3,331.77,60,ACME Corp 60,2,Tienda Sucursal 2
2021-01-27,21,Producto Modelo 21,2,881.45,98,Wayne Ent. 98,2,Tienda Sucursal 2
2021-01-28,4,Producto Modelo 4,2,1183.86,100,Wayne Ent. 100,8,Tienda Outlet 8
2021-01-28,33,Producto Modelo 33,2,1312.75,100,Wayne Ent. 100,10,Tienda Sucursal 10
2021-01-28,44,Producto Modelo 44,1,331.77,77,Wayne Ent. 77,8,Tienda Outlet 8
2021-01-28,38,Producto Modelo 38,3,466.61,42,Dunder Mifflin 42,4,Tienda Sucursal 4
2021-01-28,31,Producto Modelo 31,2,1051.87,67,ACME Corp 67,2,Tienda Sucursal 2
2021-01-28,25,Producto Modelo 25,3,1093.94,91,Dunder Mifflin 91,5,Tienda Online 5
2021-01-28,11,Producto Modelo 11,1,271.39,53,Wayne Ent. 53,6,Tienda Sucursal 6
2021-01-29,22,Producto Modelo 22,2,950.08,30,ACME Corp 30,5,Tienda Online 5
2021-01-29,31,Producto Modelo 31,2,1051.87,20,Globex 20,3,Tienda Online 3
2021-01-29,32,Producto Modelo 32,1,1770.83,44,Globex 44,5,Tienda Online 5
2021-01-29,22,Producto Modelo 22,1,950.08,6,Wayne Ent. 6,5,Tienda Online 5
2021-01-29,44,Producto Modelo 44,3,331.77,11,Wayne Ent. 11,9,Tienda Outlet 9
2021-01-29,10,Producto Modelo 10,1,700.71,28,ACME Corp 28,5,Tienda Online 5
2021-01-29,45,Producto Modelo 45,1,686.93,21,ACME Corp 21,4,Tienda Sucursal 4
2021-01-29,11,Producto Modelo 11,1,271.39,48,Globex 48,5,Tienda Online 5
2021-01-29,47,Producto Modelo 47,3,1071.38,22,ACME Corp 22,4,Tienda Sucursal 4
2021-01-29,40,Producto Modelo 40,1,219.02,53,Wayne Ent. 53,8,Tienda Outlet 8
2021-01-29,48,Producto Modelo 48,3,1675.08,71,ACME Corp 71,4,Tienda Sucursal 4
2021-01-29,21,Producto Modelo 21,1,881.45,26,Dunder Mifflin 26,1,Tienda Online 1
2021-01-30,49,Producto Modelo 49,1,99.19,13,Globex 13,7,Tienda Sucursal 7
2021-01-30,3,Producto Modelo 3,3,1389.15,45,Globex 45,10,Tienda Sucursal 10
2021-01-30,47,Producto Modelo 47,2,1071.38,61,Wayne Ent. 61,9,Tienda Outlet 9
2021-01-30,38,Producto Modelo 38,2,466.61,31,Dunder Mifflin 31,3,Tienda Online 3
2021-01-30,7,Producto Modelo 7,1,890.75,86,Dunder Mifflin 86,5,Tienda Online 5
2021-01-30,43,Producto Modelo 43,1,852.46,14,ACME Corp 14,2,Tienda Sucursal 2
2021-01-30,34,Producto Modelo 34,3,1571.22,97,Dunder Mifflin 97,6,Tienda Sucursal 6
2021-01-30,11,Producto Modelo 11,2,271.39,78,Globex 78,7,Tienda Sucursal 7
2021-01-30,22,Producto Modelo 22,2,950.08,85,Globex 85,3,Tienda Online 3
2021-01-30,32,Producto Modelo 32,1,1770.83,94,Dunder Mifflin 94,1,Tienda Online 1
2021-01-30,28,Producto Modelo 28,3,1082.48,66,Wayne Ent. 66,2,Tienda Sucursal 2
2021-01-30,43,Producto Modelo 43,3,852.46,8,Globex 8,9,Tienda Outlet 9
2021-01-30,1,Producto Modelo 1,3,623.25,70,Wayne Ent. 70,9,Tienda Outlet 9
2021-01-31,20,Producto Modelo 20,1,534.57,24,Globex 24,8,Tienda Outlet 8
2021-01-31,45,Producto Modelo 45,1,686.93,90,Wayne Ent. 90,1,Tienda Online 1
2021-01-31,10,Producto Modelo 10,1,700.71,66,Wayne Ent. 66,6,Tienda Sucursal 6
2021-01-31,11,Producto Modelo 11,3,271.39,95,Globex 95,6,Tienda Sucursal 6
2021-01-31,32,Producto Modelo 32,2,1770.83,74,ACME Corp 74,8,Tienda Outlet 8
2021-01-31,46,Producto Modelo 46,2,1433.28,67,ACME Corp 67,4,Tienda Sucursal 4
2021-01-31,25,Producto Modelo 25,1,1093.94,50,Dunder Mifflin 50,10,Tienda Sucursal 10
2021-01-31,29,Producto Modelo 29,1,496.38,70,Wayne Ent. 70,3,Tienda Online 3
2021-01-31,6,Producto Modelo 6,1,1040.57,6,Wayne Ent. 6,8,Tienda Outlet 8
2021-01-31,30,Producto Modelo 30,1,532.83,16,ACME Corp 16,6,Tienda Sucursal 6
2021-01-31,46,Producto Modelo 46,3,1433.28,36,Globex 36,3,Tienda Online 3
2021-01-31,43,Producto Modelo 43,1,852.46,33,Globex 33,10,Tienda Sucursal 10
2021-02-01,36,Producto Modelo 36,3,516.39,91,Dunder Mifflin 91,4,Tienda Sucursal 4
2021-02-01,50,Producto Modelo 50,2,801.81,47,Dunder Mifflin 47,4,Tienda Sucursal 4
2021-02-01,30,Producto Modelo 30,3,532.83,56,Globex 56,4,Tienda Sucursal 4
2021-02-01,42,Producto Modelo 42,1,425.72,62,ACME Corp 62,6,Tienda Sucursal 6
2021-02-01,9,Producto Modelo 9,2,638.62,23,ACME Corp 23,8,Tienda Outlet 8
2021-02-01,19,Producto Modelo 19,1,1195.73,57,ACME Corp 57,4,Tienda Sucursal 4
2021-02-01,23,Producto Modelo 23,2,70.45,56,Globex 56,9,Tienda Outlet 9
2021-02-01,14,Producto Modelo 14,2,978.72,6,Wayne Ent. 6,4,Tienda Sucursal 4
2021-02-01,44,Producto Modelo 44,3,331.77,77,Wayne Ent. 77,5,Tienda Online 5
2021-02-01,20,Producto Modelo 20,1,534.57,78,Globex 78,10,Tienda Sucursal 10
2021-02-01,13,Producto Modelo 13,1,-150.0,24,Globex 24,3,Tienda Online 3
2021-02-02,18,Producto Modelo 18,1,1516.5,24,Globex 24,4,Tienda Sucursal 4
2021-02-02,31,Producto Modelo 31,1,1051.87,100,Wayne Ent. 100,4,Tienda Sucursal 4
2021-02-02,9,Producto Modelo 9,3,638.62,56,Globex 56,6,Tienda Sucursal 6
2021-02-02,13,Producto Modelo 13,2,-150.0,54,Wayne Ent. 54,2,Tienda Sucursal 2
2021-02-02,9,Producto Modelo 9,2,638.62,74,ACME Corp 74,5,Tienda Online 5
2021-02-02,23,Producto Modelo 23,3,70.45,86,Dunder Mifflin 86,8,Tienda Outlet 8
2021-02-03,19,Producto Modelo 19,1,1195.73,11,Wayne Ent. 11,6,Tienda Sucursal 6
2021-02-03,4,Producto Modelo 4,3,1183.86,60,ACME Corp 60,3,Tienda Online 3
2021-02-03,5,Producto Modelo 5,2,624.92,76,Globex 76,2,Tienda Sucursal 2
2021-02-03,13,Producto Modelo 13,1,-150.0,28,ACME Corp 28,5,Tienda Online 5
2021-02-03,8,Producto Modelo 8,2,1636.17,76,Globex 76,9,Tienda Outlet 9
2021-02-03,45,Producto Modelo 45,2,686.93,21,ACME Corp 21,6,Tienda Sucursal 6
2021-02-03,14,Producto Modelo 14,2,978.72,91,Dunder Mifflin 91,10,Tienda Sucursal 10
2021-02-03,9,Producto Modelo 9,3,638.62,33,Globex 33,4,Tienda Sucursal 4
2021-02-03,26,Producto Modelo 26,3,1269.87,94,Dunder Mifflin 94,6,Tienda Sucursal 6
2021-02-03,15,Producto Modelo 15,2,1526.58,37,Dunder Mifflin 37,2,Tienda Sucursal 2
2021-02-04,19,Producto Modelo 19,2,1195.73,100,Wayne Ent. 100,6,Tienda Sucursal 6
2021-02-04,10,Producto Modelo 10,2,700.71,21,ACME Corp 21,9,Tienda Outlet 9
2021-02-04,9,Producto Modelo 9,2,638.62,65,Dunder Mifflin 65,10,Tienda Sucursal 10
2021-02-04,38,Producto Modelo 38,1,466.61,39,Wayne Ent. 39,3,Tienda Online 3
